student_id,student_name,gender,grade_name,branch,arts_score,english_score,math_score,phys_ed_score,science_score,average_marks,gpa,attendance,exam_status
STU1455,Cal,Female,Grade 5,Arts,48.87,63.74,60.19,66.08,86.47,65.07,3,92.9,Pass
STU1456,Michal,Female,Grade 5,Math's,47.04,51.2,52.6,60.68,52.47,52.8,2,92.33,Pass
STU1457,Michal,Male,Grade 5,English,80.59,68.4,75.69,54.8,67.16,69.33,3,71.39,Pass
STU1458,Cal,Female,Grade 3,Math's,50.92,75.17,43.46,67.76,59.53,59.37,3,81.15,Pass
STU1459,Ethan,Male,Grade 2,Phys.Ed,62.21,58.93,58.87,50.77,65.48,59.25,3,86.45,Pass
STU1460,Olivia,Male,Grade 3,Phys.Ed,86.52,96.69,52.72,72.64,96.83,81.08,4,91.97,Pass
STU1461,Mason,Female,Grade 1,Science,33.83,71.34,47.12,59.76,65.37,55.49,3,88.43,Pass
STU1462,Mason,Male,Grade 5,Phys.Ed,65.01,42.54,62.51,61.66,75.26,61.4,3,80.62,Fail
STU1463,Ethan,Male,Grade 2,English,47.58,70.88,42.26,50.73,49.46,52.18,2,100.0,Pass
STU1464,Mason,Female,Grade 1,English,72.77,84.91,75.91,59.07,45.03,67.54,3,97.34,Pass
STU1465,Tyler,Male,Grade 2,Science,69.03,58.45,41.56,75.17,74.34,63.71,3,68.89,Pass
STU1466,Zen,Female,Grade 1,Arts,58.21,67.55,56.77,60.01,60.6,60.63,3,76.21,Fail
STU1467,Noah,Male,Grade 5,Arts,63.37,74.16,43.06,43.0,49.06,54.53,2,95.22,Pass
STU1468,Mia,Female,Grade 5,Arts,93.59,76.7,74.23,63.04,54.61,72.43,4,90.09,Pass
STU1469,Jack,Male,Grade 1,Science,77.73,73.86,86.38,72.17,57.06,73.44,4,65.6,Pass
STU1470,Robert,Female,Grade 2,Phys.Ed,55.56,46.99,50.32,54.73,48.56,51.23,2,94.62,Pass
STU1471,Noah,Female,Grade 2,Phys.Ed,63.57,63.97,90.1,66.97,33.57,63.63,3,73.88,Pass
STU1472,Mack,Male,Grade 4,Science,59.95,80.44,54.66,50.04,49.94,59.01,3,90.28,Pass
STU1473,Michal,Female,Grade 4,Phys.Ed,48.86,54.79,67.95,56.26,66.73,58.92,3,74.06,Pass
STU1474,Emma,Male,Grade 4,Science,80.57,60.3,68.09,70.4,69.88,69.85,3,97.58,Pass
STU1475,Sophia,Female,Grade 2,English,48.86,78.0,58.52,84.03,58.38,65.56,3,87.33,Pass
STU1476,Robert,Female,Grade 2,English,49.63,74.9,70.49,46.02,57.22,59.65,3,65.04,Pass
STU1477,Michal,Female,Grade 4,English,68.63,40.95,46.54,39.58,81.61,55.46,3,83.8,Pass
STU1478,Damon,Female,Grade 2,Math's,76.68,77.82,42.78,59.11,48.47,60.97,3,76.94,Pass
STU1479,Ava,Male,Grade 3,English,41.42,74.5,34.58,59.11,36.55,49.23,2,87.28,Pass
STU1480,Damon,Male,Grade 1,Arts,85.38,35.29,68.3,54.81,91.1,66.98,3,96.37,Pass
STU1481,Mack,Female,Grade 4,Arts,45.51,69.7,45.72,66.32,67.68,58.99,3,80.69,Pass
STU1482,Robert,Male,Grade 2,Math's,75.87,53.2,39.44,65.58,49.97,56.81,3,78.87,Pass
STU1483,Tyler,Female,Grade 5,Arts,74.76,89.15,43.25,36.96,58.56,60.53,3,100.0,Pass
STU1484,Mack,Female,Grade 4,Phys.Ed,54.8,56.02,32.62,52.14,73.7,53.86,2,79.23,Pass
STU1485,Robert,Female,Grade 2,Science,70.23,57.96,48.35,53.59,44.67,54.96,2,91.2,Pass
STU1486,Noah,Male,Grade 5,Phys.Ed,76.2,77.49,60.1,42.67,82.35,67.76,3,78.67,Pass
STU1487,Shawn,Male,Grade 5,Math's,75.28,41.11,59.89,54.19,62.26,58.55,3,74.51,Pass
STU1488,Liam,Male,Grade 1,Phys.Ed,73.31,76.12,38.2,73.0,47.03,61.53,3,83.79,Pass
STU1489,Olivia,Female,Grade 3,English,77.65,36.46,54.24,48.78,67.95,57.02,3,83.73,Pass
STU1490,Michal,Female,Grade 2,English,67.79,74.7,60.91,36.92,69.65,61.99,3,78.15,Pass
STU1491,Lucas,Male,Grade 4,Arts,55.69,67.26,59.33,50.91,89.93,64.62,3,72.1,Pass
STU1492,Liam,Female,Grade 5,Phys.Ed,55.76,58.39,23.63,62.71,67.81,53.66,2,83.62,Pass
STU1493,Jack,Male,Grade 1,English,62.44,97.37,43.03,56.59,69.61,65.81,3,78.3,Pass
STU1494,Robert,Male,Grade 5,Science,57.39,56.88,61.04,73.18,58.0,61.3,3,80.94,Pass
STU1495,Ava,Female,Grade 2,Math's,66.86,74.89,52.31,38.84,81.95,62.97,3,84.71,Fail
STU1496,Mason,Female,Grade 1,Phys.Ed,20.41,94.98,51.38,90.27,69.04,65.22,3,82.38,Pass
STU1497,Mack,Male,Grade 5,Phys.Ed,48.76,65.42,35.29,70.02,75.02,58.9,3,71.97,Pass
STU1498,Emma,Male,Grade 1,Arts,100.0,52.71,31.57,81.23,56.89,64.48,3,87.28,Pass
STU1499,Liam,Male,Grade 5,Science,62.68,66.89,42.52,70.34,85.62,65.61,3,94.57,Pass
STU1500,Hudson,Male,Grade 5,Math's,59.77,72.73,87.38,62.22,65.3,69.48,3,84.14,Pass
STU1501,Mason,Male,Grade 1,Arts,64.21,81.92,43.6,58.54,86.75,67.0,3,78.59,Fail
STU1502,Mason,Male,Grade 3,English,64.37,83.79,93.55,64.04,44.19,69.99,3,85.17,Pass
STU1503,Cal,Male,Grade 5,English,64.06,58.15,43.68,59.6,38.98,52.89,2,87.16,Pass
STU1504,Noah,Male,Grade 5,Science,74.45,48.1,23.67,71.39,41.57,51.84,2,90.63,Pass
STU1505,Sophia,Female,Grade 2,Arts,48.82,74.06,47.53,74.31,49.68,58.88,3,86.8,Pass
STU1506,Olivia,Male,Grade 1,Phys.Ed,89.82,81.65,84.7,51.74,56.87,72.96,4,83.97,Pass
STU1507,Sophia,Female,Grade 2,Math's,63.39,60.4,7.59,43.66,75.4,50.09,2,100.0,Pass
STU1508,Zen,Female,Grade 5,Science,94.22,57.78,24.0,35.82,84.15,59.2,3,83.62,Pass
STU1509,Noah,Female,Grade 1,English,76.74,52.54,52.37,54.15,66.47,60.45,3,84.26,Pass
STU1510,Michal,Female,Grade 1,English,17.69,58.68,44.4,65.19,100.0,57.19,3,89.56,Pass
STU1511,Mason,Female,Grade 1,Science,69.9,81.44,54.75,72.09,79.19,71.47,4,85.96,Pass
STU1512,Emma,Male,Grade 5,Arts,73.11,79.79,64.14,49.48,70.23,67.35,3,90.3,Pass
STU1513,Noah,Male,Grade 1,Phys.Ed,64.02,71.5,38.58,59.55,43.35,55.4,3,84.45,Pass
STU1514,Hudson,Male,Grade 5,Science,68.4,56.84,61.99,74.29,48.01,61.91,3,73.36,Pass
STU1515,Emma,Female,Grade 4,Phys.Ed,66.96,60.25,40.86,58.78,66.03,58.58,3,67.0,Pass
STU1516,Jack,Male,Grade 2,Phys.Ed,99.21,59.04,58.47,45.01,50.05,62.36,3,99.22,Pass
STU1517,Hudson,Female,Grade 2,Phys.Ed,56.88,65.11,76.62,66.41,56.34,64.27,3,82.93,Not Attended
STU1518,Liam,Female,Grade 2,Phys.Ed,48.68,80.39,27.09,80.41,57.51,58.82,3,77.82,Pass
STU1519,Sophia,Male,Grade 1,Phys.Ed,78.76,73.03,79.56,40.4,54.65,65.28,3,76.71,Pass
STU1520,Mack,Male,Grade 5,Science,74.68,73.5,44.48,53.96,83.7,66.06,3,77.8,Pass
STU1521,Jack,Male,Grade 3,English,80.93,69.47,72.8,66.45,54.84,68.9,3,79.2,Pass
STU1522,Ava,Male,Grade 2,Phys.Ed,68.9,69.52,59.17,55.91,37.74,58.25,3,91.71,Pass
STU1523,Mia,Male,Grade 5,English,61.21,74.12,72.06,49.67,47.17,60.85,3,76.67,Pass
STU1524,Liam,Female,Grade 5,Math's,47.75,69.77,100.0,54.94,56.06,65.71,3,88.48,Pass
STU1525,Sophia,Female,Grade 5,English,74.93,56.79,57.55,66.51,85.19,68.19,3,78.35,Pass
STU1526,Sophia,Female,Grade 5,Math's,83.04,61.18,72.9,66.13,59.95,68.64,3,70.73,Pass
STU1527,Liam,Female,Grade 4,Phys.Ed,82.59,64.04,58.79,62.29,43.51,62.25,3,85.13,Pass
STU1528,Mason,Female,Grade 5,English,50.19,59.42,55.75,55.12,22.2,48.54,2,87.09,Pass
STU1529,Cal,Female,Grade 5,Phys.Ed,70.15,88.43,45.81,50.56,20.12,55.01,3,81.65,Pass
STU1530,Liam,Female,Grade 2,Phys.Ed,66.31,38.29,72.49,69.69,84.75,66.31,3,75.84,Fail
STU1531,Mack,Female,Grade 1,English,59.31,75.95,74.64,64.3,91.29,73.1,4,94.83,Pass
STU1532,Emma,Female,Grade 3,Math's,73.96,63.21,41.75,51.37,52.28,56.51,3,98.03,Pass
STU1533,Emma,Female,Grade 1,Arts,68.21,73.42,44.37,46.99,79.82,62.56,3,73.2,Pass
STU1534,Jack,Male,Grade 1,English,70.01,33.64,80.17,69.82,79.18,66.57,3,91.17,Pass
STU1535,Liam,Male,Grade 2,Math's,33.65,84.88,45.65,41.1,34.97,48.05,2,98.41,Pass
STU1536,Michal,Male,Grade 4,English,75.33,92.67,41.39,75.06,48.93,66.67,3,78.29,Pass
STU1537,Michal,Female,Grade 5,Arts,57.0,56.69,42.85,78.1,43.8,55.69,3,82.66,Pass
STU1538,Tyler,Male,Grade 2,English,68.89,55.91,70.66,51.67,18.78,53.18,2,74.13,Pass
STU1539,Olivia,Male,Grade 1,Arts,87.76,70.78,84.25,68.56,78.0,77.87,4,92.81,Pass
STU1540,Hudson,Male,Grade 1,Math's,71.76,71.25,44.25,45.85,65.09,59.64,3,89.74,Pass
STU1541,Emma,Female,Grade 4,Science,50.07,75.37,61.31,73.72,57.83,63.66,3,89.92,Pass
STU1542,Shawn,Male,Grade 5,Science,88.77,77.2,86.97,74.5,53.38,76.16,4,71.68,Pass
STU1543,Mason,Female,Grade 3,Phys.Ed,100.0,59.94,70.64,53.82,69.5,70.78,4,83.0,Not Attended
STU1544,Hudson,Male,Grade 5,Phys.Ed,67.01,60.68,70.0,71.32,69.07,67.62,3,77.31,Fail
STU1545,Hudson,Male,Grade 5,Science,84.62,73.16,70.92,48.08,74.8,70.32,4,86.2,Pass
STU1546,Mia,Female,Grade 5,Arts,38.24,85.94,62.86,56.25,56.95,60.05,3,67.88,Pass
STU1547,Robert,Female,Grade 5,Math's,58.26,75.53,49.86,77.37,80.23,68.25,3,81.2,Not Attended
STU1548,Cal,Female,Grade 3,Science,46.0,69.31,57.88,55.62,49.17,55.59,3,86.19,Pass
STU1549,Lucas,Male,Grade 2,Science,82.62,63.53,77.32,56.59,92.21,74.46,4,92.62,Pass
STU1550,Robert,Male,Grade 2,Arts,68.73,48.71,66.36,76.33,74.02,66.83,3,90.87,Pass
STU1551,Hudson,Male,Grade 1,Phys.Ed,57.86,56.5,100.0,60.13,91.96,73.29,4,86.75,Pass
STU1552,Lucas,Female,Grade 5,Science,57.89,74.03,66.58,69.28,87.43,71.04,4,80.23,Pass
STU1553,Mack,Male,Grade 5,Phys.Ed,66.77,65.45,35.36,64.82,79.45,62.37,3,75.19,Fail
STU1554,Michal,Female,Grade 1,Phys.Ed,58.56,71.96,87.22,47.1,75.7,68.11,3,81.14,Pass
STU1555,Mia,Male,Grade 5,Math's,52.17,72.99,55.9,69.57,45.05,59.14,3,89.58,Pass
STU1556,Hudson,Male,Grade 4,Arts,45.69,63.09,58.13,49.13,43.19,51.85,2,94.85,Pass
STU1557,Cal,Male,Grade 5,Phys.Ed,43.61,57.89,97.2,63.87,53.11,63.14,3,89.44,Pass
STU1558,Robert,Female,Grade 1,Science,47.98,86.02,77.29,66.95,58.77,67.4,3,86.28,Pass
STU1559,Ethan,Male,Grade 5,Phys.Ed,52.01,57.76,87.49,67.84,52.11,63.44,3,81.51,Pass
STU1560,Michal,Male,Grade 5,English,74.61,42.49,59.34,60.87,58.43,59.15,3,79.6,Pass
STU1561,Lucas,Female,Grade 4,Math's,58.28,46.52,50.28,70.55,75.99,60.32,3,87.3,Pass
STU1562,Cal,Male,Grade 2,Science,54.62,62.74,61.39,69.37,73.0,64.22,3,93.09,Pass
STU1563,Mia,Female,Grade 4,Science,62.74,47.82,47.24,69.26,64.17,58.25,3,78.38,Pass
STU1564,Emma,Female,Grade 5,English,61.22,53.78,62.97,74.59,60.31,62.57,3,85.2,Fail
STU1565,Hudson,Male,Grade 5,English,68.7,57.04,39.57,66.93,65.26,59.5,3,82.99,Pass
STU1566,Shawn,Female,Grade 5,Science,34.47,63.49,77.27,56.62,39.4,54.25,2,82.68,Fail
STU1567,Jack,Female,Grade 4,Science,49.14,72.89,73.92,48.32,51.71,59.2,3,90.05,Pass
STU1568,Mia,Female,Grade 2,English,66.64,56.42,60.09,79.33,47.42,61.98,3,68.39,Pass
STU1569,Emma,Female,Grade 5,English,74.59,35.08,48.25,88.81,72.33,63.81,3,89.41,Pass
STU1570,Cal,Male,Grade 5,Arts,71.23,80.8,31.17,55.97,60.23,59.88,3,80.25,Pass
STU1571,Tyler,Female,Grade 4,Science,43.67,66.19,34.13,76.94,58.02,55.79,3,78.45,Pass
STU1572,Ava,Male,Grade 2,English,89.94,81.12,58.55,47.61,69.88,69.42,3,82.45,Pass
STU1573,Jack,Male,Grade 4,Phys.Ed,47.91,66.56,74.16,83.92,51.24,64.76,3,91.25,Pass
STU1574,Ethan,Male,Grade 5,Phys.Ed,54.2,69.43,79.95,47.47,31.66,56.54,3,92.64,Pass
STU1575,Noah,Male,Grade 4,Math's,91.25,77.71,42.52,43.45,50.54,61.09,3,85.38,Pass
STU1576,Liam,Male,Grade 1,Science,69.92,77.72,61.4,67.08,65.92,68.41,3,77.77,Pass
STU1577,Mia,Female,Grade 3,Science,48.88,64.02,43.94,75.87,54.97,57.54,3,87.52,Pass
STU1578,Ethan,Male,Grade 1,Arts,47.35,96.88,53.07,78.23,75.94,70.29,4,76.34,Pass
STU1579,Tyler,Male,Grade 3,Science,63.17,60.82,71.66,70.17,66.49,66.46,3,84.79,Pass
STU1580,Mason,Female,Grade 3,Science,57.01,52.52,65.21,76.78,58.63,62.03,3,77.28,Pass
STU1581,Ethan,Female,Grade 5,Arts,75.12,63.99,89.87,83.92,73.63,77.3,4,72.26,Pass
STU1582,Lucas,Male,Grade 5,Math's,78.74,74.45,47.07,56.38,68.38,65.01,3,78.21,Not Attended
STU1583,Ethan,Male,Grade 2,English,67.82,54.92,85.12,51.86,90.54,70.05,4,73.8,Pass
STU1584,Mason,Female,Grade 2,Arts,79.36,34.42,76.68,59.94,86.07,67.3,3,77.38,Pass
STU1585,Sophia,Male,Grade 5,Arts,54.97,37.89,58.29,63.78,59.91,54.97,2,86.29,Pass
STU1586,Tyler,Female,Grade 1,English,58.44,45.1,82.02,49.33,43.12,55.6,3,84.33,Fail
STU1587,Hudson,Female,Grade 5,Arts,98.28,65.56,82.43,47.14,24.63,63.61,3,72.73,Pass
STU1588,Mia,Female,Grade 5,Arts,55.65,69.33,72.35,58.01,36.45,58.36,3,87.21,Fail
STU1589,Emma,Female,Grade 5,Math's,57.65,53.68,74.9,70.63,64.61,64.29,3,100.0,Pass
STU1590,Ava,Female,Grade 4,Phys.Ed,77.8,81.5,40.11,59.52,44.87,60.76,3,74.67,Pass
STU1591,Mason,Male,Grade 1,Math's,70.89,54.13,81.29,70.64,56.4,66.67,3,81.0,Pass
STU1592,Noah,Male,Grade 5,Math's,52.67,62.29,71.96,52.96,51.55,58.29,3,80.44,Pass
STU1593,Shawn,Female,Grade 5,Arts,78.46,45.76,53.58,65.34,63.87,61.4,3,90.1,Fail
STU1594,Shawn,Male,Grade 4,English,58.34,42.73,52.0,64.06,63.99,56.23,3,89.15,Pass
STU1595,Michal,Male,Grade 1,Math's,70.69,65.76,50.36,64.84,69.64,64.26,3,85.81,Pass
STU1596,Mia,Female,Grade 5,English,78.35,54.28,62.16,81.03,65.53,68.27,3,100.0,Pass
STU1597,Ava,Female,Grade 3,English,61.43,83.94,60.86,41.24,69.88,63.47,3,77.57,Pass
STU1598,Sophia,Male,Grade 5,Math's,70.14,83.62,68.69,68.58,70.57,72.32,4,84.81,Pass
STU1599,Mason,Female,Grade 4,Math's,37.64,79.94,38.49,64.1,70.82,58.2,3,87.0,Fail
STU1600,Olivia,Male,Grade 5,Arts,55.02,70.51,53.67,79.39,70.02,65.72,3,89.22,Pass
STU1601,Lucas,Male,Grade 2,Science,66.34,68.31,71.61,55.65,51.69,62.72,3,93.45,Pass
STU1602,Mack,Female,Grade 2,Arts,76.97,60.35,81.81,48.61,61.03,65.75,3,80.08,Pass
STU1603,Cal,Male,Grade 3,Arts,68.29,64.24,52.75,49.45,81.96,63.34,3,78.05,Pass
STU1604,Hudson,Male,Grade 5,Math's,62.29,44.76,72.01,63.17,79.03,64.25,3,84.0,Pass
STU1605,Noah,Female,Grade 5,Arts,86.31,63.25,62.31,63.69,72.44,69.6,3,69.45,Fail
STU1606,Zen,Female,Grade 2,Arts,63.92,73.2,87.92,62.55,87.55,75.03,4,88.67,Pass
STU1607,Ethan,Female,Grade 2,Science,70.78,53.55,79.92,53.72,60.02,63.6,3,94.07,Pass
STU1608,Mason,Male,Grade 5,Science,69.65,70.5,43.18,65.75,94.66,68.75,3,72.88,Pass
STU1609,Liam,Female,Grade 5,English,45.92,64.8,44.43,49.65,55.19,52.0,2,85.27,Pass
STU1610,Damon,Female,Grade 5,Math's,68.69,82.39,59.75,51.61,59.63,64.42,3,81.06,Pass
STU1611,Cal,Female,Grade 1,Arts,55.48,41.98,65.4,69.1,86.97,63.79,3,90.88,Pass
STU1612,Mia,Female,Grade 4,Phys.Ed,79.0,51.72,43.51,75.63,43.95,58.76,3,90.68,Pass
STU1613,Noah,Male,Grade 2,Math's,91.37,77.88,66.12,66.46,63.98,73.16,4,84.13,Pass
STU1614,Hudson,Female,Grade 1,Arts,70.12,45.66,42.55,71.21,63.89,58.69,3,89.2,Pass
STU1615,Shawn,Female,Grade 5,English,72.83,56.88,57.59,50.53,54.23,58.41,3,86.13,Fail
STU1616,Mia,Male,Grade 1,English,54.48,62.58,33.64,74.6,71.16,59.29,3,90.34,Pass
STU1617,Ava,Female,Grade 5,English,51.97,64.07,60.72,74.04,34.5,57.06,3,93.75,Pass
STU1618,Shawn,Male,Grade 5,Phys.Ed,84.66,65.35,41.92,60.82,72.46,65.04,3,79.71,Pass
STU1619,Mack,Female,Grade 4,Arts,60.72,93.18,79.88,54.84,66.3,70.98,4,83.98,Pass
STU1620,Olivia,Male,Grade 5,Science,81.46,54.91,51.26,60.93,41.59,58.03,3,98.12,Fail
STU1621,Noah,Female,Grade 5,Math's,66.63,68.94,70.71,66.41,61.19,66.77,3,75.99,Pass
STU1622,Robert,Female,Grade 5,Arts,63.48,63.19,60.32,93.38,67.99,69.67,3,89.16,Pass
STU1623,Mason,Male,Grade 3,English,77.83,61.32,42.72,65.38,45.33,58.52,3,88.29,Pass
STU1624,Mia,Male,Grade 1,Math's,59.05,76.19,64.21,53.65,48.4,60.3,3,77.47,Pass
STU1625,Lucas,Female,Grade 2,English,64.83,40.79,35.91,47.54,54.47,48.71,2,72.14,Pass
STU1626,Mia,Female,Grade 5,Arts,73.54,71.73,69.9,74.57,57.6,69.46,3,92.6,Pass
STU1627,Shawn,Male,Grade 1,Math's,57.05,87.77,76.65,74.77,76.12,74.47,4,91.57,Pass
STU1628,Ava,Male,Grade 5,English,55.12,99.87,48.17,55.03,68.75,65.39,3,85.64,Pass
STU1629,Damon,Female,Grade 5,Science,100.0,89.25,75.18,46.29,61.82,74.51,4,89.28,Pass
STU1630,Hudson,Male,Grade 3,Phys.Ed,50.67,84.69,72.58,54.91,66.6,65.89,3,84.4,Fail
STU1631,Ava,Male,Grade 2,Science,61.62,75.66,63.98,69.48,53.18,64.78,3,83.43,Pass
STU1632,Emma,Male,Grade 2,Phys.Ed,32.39,56.63,15.34,47.41,71.72,44.7,2,85.44,Pass
STU1633,Sophia,Female,Grade 5,Math's,27.25,54.78,61.04,70.95,75.83,57.97,3,87.8,Pass
STU1634,Jack,Male,Grade 1,Arts,56.48,59.27,31.3,67.28,80.32,58.93,3,96.93,Pass
STU1635,Noah,Female,Grade 5,Phys.Ed,36.54,80.58,27.67,56.91,59.41,52.22,2,83.44,Not Attended
STU1636,Michal,Female,Grade 4,Science,80.02,61.29,25.56,66.89,76.8,62.11,3,90.83,Pass
STU1637,Michal,Male,Grade 5,English,75.7,72.73,69.83,64.63,57.56,68.09,3,75.54,Pass
STU1638,Lucas,Female,Grade 5,Science,71.54,64.24,100.0,85.33,38.72,71.96,4,89.25,Pass
STU1639,Noah,Female,Grade 5,Math's,71.02,92.07,56.17,57.92,72.77,69.99,3,81.36,Pass
STU1640,Mia,Male,Grade 4,English,57.2,58.44,43.21,53.47,57.39,53.94,2,80.1,Pass
STU1641,Emma,Male,Grade 2,Math's,70.89,74.82,58.95,58.11,70.22,66.6,3,86.13,Pass
STU1642,Olivia,Female,Grade 2,Science,51.99,66.47,66.46,82.37,54.4,64.34,3,90.2,Fail
STU1643,Shawn,Female,Grade 5,Math's,66.59,84.14,70.37,48.9,35.43,61.09,3,86.49,Pass
STU1644,Mack,Female,Grade 2,Math's,61.28,74.04,88.18,65.95,73.0,72.49,4,89.41,Pass
STU1645,Olivia,Male,Grade 1,Phys.Ed,73.31,84.19,60.87,41.06,83.89,68.67,3,72.22,Pass
STU1646,Emma,Male,Grade 5,English,68.63,74.28,52.16,44.21,86.25,65.11,3,88.48,Pass
STU1647,Shawn,Female,Grade 4,Phys.Ed,78.46,60.66,74.91,69.02,73.17,71.24,4,74.44,Pass
STU1648,Cal,Female,Grade 5,Phys.Ed,88.68,67.4,79.48,43.16,51.54,66.05,3,87.51,Pass
STU1649,Robert,Female,Grade 3,Arts,59.14,64.9,84.1,74.07,93.13,75.07,4,88.4,Pass
STU1650,Mack,Female,Grade 1,Arts,79.96,75.73,64.74,60.96,46.06,65.49,3,66.55,Fail
STU1651,Liam,Female,Grade 2,Phys.Ed,68.97,64.83,90.34,75.79,78.35,75.66,4,90.06,Pass
STU1652,Mia,Male,Grade 5,Science,61.65,67.15,59.96,45.58,56.46,58.16,3,85.77,Pass
STU1653,Damon,Male,Grade 5,Science,39.45,41.47,74.71,43.72,79.99,55.87,3,80.43,Not Attended
STU1654,Sophia,Male,Grade 2,Science,87.03,59.72,52.91,61.8,56.37,63.57,3,87.34,Pass
STU1655,Robert,Female,Grade 1,Math's,50.14,67.2,51.26,57.98,67.29,58.78,3,92.48,Fail
STU1656,Mack,Male,Grade 5,Science,47.46,61.55,95.45,45.0,71.45,64.18,3,85.0,Pass
STU1657,Shawn,Female,Grade 4,English,68.5,46.87,70.02,53.02,50.91,57.86,3,76.2,Fail
STU1658,Zen,Female,Grade 2,English,75.81,80.95,39.36,42.63,51.37,58.02,3,92.36,Pass
STU1659,Michal,Male,Grade 5,Math's,25.88,69.32,72.19,51.65,69.01,57.61,3,80.49,Pass
STU1660,Mia,Male,Grade 1,English,68.13,24.89,36.37,34.75,65.81,45.99,2,85.92,Pass
STU1661,Damon,Female,Grade 5,Phys.Ed,45.25,89.66,33.18,65.48,43.06,55.32,3,89.79,Pass
STU1662,Tyler,Female,Grade 2,Math's,78.59,67.09,46.59,54.52,100.0,69.36,3,77.0,Pass
STU1663,Mason,Female,Grade 5,Math's,61.66,63.25,86.23,47.51,53.06,62.34,3,68.67,Pass
STU1664,Damon,Male,Grade 3,Science,71.54,70.86,100.0,66.45,55.56,72.88,4,79.51,Pass
STU1665,Mia,Male,Grade 5,Math's,52.8,54.7,87.29,43.88,29.91,53.72,2,74.78,Pass
STU1666,Olivia,Male,Grade 1,Science,48.54,83.32,77.83,79.46,81.88,74.21,4,84.08,Pass
STU1667,Sophia,Male,Grade 3,Arts,67.54,67.35,53.94,59.89,91.31,68.01,3,66.56,Pass
STU1668,Shawn,Male,Grade 5,English,56.32,78.1,66.02,50.64,63.74,62.96,3,73.37,Pass
STU1669,Ethan,Male,Grade 4,Arts,49.05,42.8,67.72,57.61,60.48,55.53,3,90.45,Pass
STU1670,Michal,Male,Grade 3,English,69.72,63.19,58.55,73.98,84.45,69.98,3,76.53,Pass
STU1671,Shawn,Female,Grade 2,Arts,79.36,82.09,72.03,47.45,68.01,69.79,3,89.34,Pass
STU1672,Olivia,Male,Grade 5,Phys.Ed,38.77,77.13,61.72,70.37,52.85,60.17,3,89.16,Pass
STU1673,Noah,Male,Grade 1,Arts,49.45,79.5,43.43,63.0,70.2,61.11,3,74.09,Pass
STU1674,Olivia,Male,Grade 5,English,67.95,57.42,67.19,72.23,61.81,65.32,3,79.43,Pass
STU1675,Lucas,Male,Grade 5,English,49.49,61.45,54.33,56.75,74.56,59.32,3,81.47,Pass
STU1676,Damon,Female,Grade 4,Science,71.89,53.58,78.02,47.19,43.4,58.82,3,91.14,Pass
STU1677,Ethan,Female,Grade 1,English,60.77,91.41,61.81,80.86,66.53,72.27,4,80.9,Pass
STU1678,Mason,Female,Grade 4,Science,52.36,72.59,54.73,37.13,77.98,58.96,3,92.76,Pass
STU1679,Olivia,Male,Grade 5,Science,73.73,62.09,87.44,49.6,53.71,65.31,3,85.02,Pass
STU1680,Shawn,Female,Grade 3,Arts,74.6,65.47,34.37,56.0,60.48,58.18,3,74.13,Pass
STU1681,Emma,Male,Grade 2,Math's,70.27,52.0,79.5,76.88,48.94,65.52,3,82.52,Fail
STU1682,Olivia,Male,Grade 3,Science,57.23,62.28,34.79,55.18,69.84,55.86,3,81.77,Pass
STU1683,Lucas,Female,Grade 5,Phys.Ed,66.48,82.61,51.92,51.6,94.17,69.36,3,82.56,Pass
STU1684,Olivia,Female,Grade 5,Math's,68.94,65.6,85.09,41.26,56.36,63.45,3,100.0,Pass
STU1685,Ava,Female,Grade 5,English,48.61,71.3,42.26,46.28,46.31,50.95,2,78.32,Pass
STU1686,Noah,Male,Grade 5,Arts,75.42,65.51,58.91,58.8,70.11,65.75,3,92.96,Not Attended
STU1687,Michal,Male,Grade 1,Arts,59.73,73.46,37.67,71.23,66.46,61.71,3,75.74,Pass
STU1688,Mack,Female,Grade 4,Phys.Ed,33.2,47.84,45.57,60.19,32.06,43.77,2,88.8,Pass
STU1689,Ethan,Female,Grade 1,Phys.Ed,55.48,87.87,59.51,23.36,55.92,56.43,3,100.0,Pass
STU1690,Robert,Female,Grade 3,Science,51.26,71.38,59.66,86.2,58.76,65.45,3,57.6,Fail
STU1691,Sophia,Female,Grade 3,Arts,78.63,80.1,37.2,39.48,73.28,61.74,3,66.24,Pass
STU1692,Hudson,Female,Grade 5,English,67.35,67.46,65.07,61.55,40.98,60.48,3,80.85,Pass
STU1693,Tyler,Female,Grade 2,English,81.29,49.77,42.47,45.0,35.93,50.89,2,83.56,Pass
STU1694,Mack,Female,Grade 2,English,64.69,91.89,67.28,32.05,79.9,67.16,3,71.92,Pass
STU1695,Mia,Female,Grade 1,Arts,65.63,47.49,73.61,64.36,86.99,67.61,3,81.83,Pass
STU1696,Olivia,Male,Grade 4,English,80.52,71.99,46.08,68.78,56.81,64.83,3,91.12,Fail
STU1697,Jack,Female,Grade 4,Arts,31.81,76.87,61.87,75.94,66.41,62.58,3,80.3,Pass
STU1698,Zen,Female,Grade 5,Math's,55.68,74.47,84.37,44.03,62.96,64.3,3,83.62,Fail
STU1699,Robert,Female,Grade 5,English,69.35,63.22,77.16,67.25,68.25,69.05,3,70.27,Not Attended
STU1700,Zen,Female,Grade 2,Math's,50.58,43.91,81.94,67.15,56.94,60.11,3,66.83,Pass
