student_id,student_name,gender,school_type,grade_name,branch,parent_education,commute_time,prior_gpa,attendance_pct,quiz_avg,assignment_avg,midterm_score,study_hours_per_week,on_time_submission_pct,lms_logins_per_week,forum_posts,engagement_score,arts_score,english_score,math_score,phys_ed_score,science_score,average_marks,final_score,gpa,grade_band,exam_status,at_risk
STU1430,Vivaan,Female,Government,Grade 4,Phys.Ed,High School,45.34,7.1,78.02,39.95,47.18,13.19,11.96,49.92,2,1,5.73,61.84,41.25,39.86,29.69,41.52,39.31,70.3,1,B,Pass,1
STU1431,Vivaan,Female,Private,Grade 5,English,High School,73.19,5.38,95.84,15.13,83.73,50.86,2.95,63.09,4,1,2.83,64.73,53.91,81.99,77.57,51.8,59.97,90.49,3,A,Pass,1
STU1432,Ava,Female,Private,Grade 1,Math's,High School,67.97,7.5,75.53,61.72,78.09,97.85,7.13,72.8,3,3,4.65,67.36,75.91,61.51,54.81,85.06,72.79,94.53,4,A,Pass,0
STU1433,Ava,Female,Government,Grade 2,Phys.Ed,Graduate,9.16,4.99,72.96,5.53,44.72,42.72,3.52,80.32,4,1,3.06,70.3,70.17,66.86,46.68,49.79,49.6,54.66,2,D,Pass,1
STU1434,Liam,Male,Private,Grade 4,Math's,High School,20.28,6.1,66.85,32.23,83.19,85.59,5.65,73.84,2,2,3.46,51.73,61.96,52.36,59.46,79.91,63.3,62.15,3,C,Not Attended,1
STU1435,Ethan,Female,Semi-Government,Grade 1,Arts,High School,74.02,7.05,100.0,48.7,76.5,77.35,5.12,43.59,9,0,5.2,70.03,67.56,82.33,60.37,62.84,68.21,96.79,3,A,Pass,0
STU1436,Aditya,Male,Government,Grade 2,Math's,Post Graduate,66.4,5.35,81.24,30.93,63.91,40.16,4.56,16.77,1,1,2.42,54.61,41.26,54.17,79.5,67.37,53.99,45.4,2,D,Pass,1
STU1437,Vivaan,Female,Private,Grade 2,Arts,High School,16.26,6.22,73.94,62.28,75.37,55.21,10.93,19.86,8,3,7.92,81.59,71.31,36.12,55.57,72.18,63.7,91.88,3,A,Fail,0
STU1438,Hudson,Male,Government,Grade 4,Arts,Post Graduate,50.83,7.22,100.0,33.61,69.09,46.39,9.68,26.78,7,3,7.07,62.54,77.45,48.0,44.29,86.17,58.44,70.52,3,B,Pass,1
STU1439,Noah,Male,Semi-Government,Grade 1,Math's,High School,61.25,7.38,61.25,51.57,51.43,12.83,11.68,71.2,3,5,6.97,62.76,32.85,72.22,61.86,94.91,55.05,85.06,3,A,Pass,1
STU1440,Anaya,Female,Government,Grade 5,Arts,High School,0.0,7.89,96.98,81.86,57.03,56.58,2.61,72.41,5,1,3.04,44.43,69.0,59.52,89.66,68.95,65.88,89.17,3,A,Pass,1
STU1441,Sophia,Female,Government,Grade 1,Arts,Graduate,63.63,6.38,100.0,72.83,60.69,56.75,0.42,22.67,4,1,1.82,62.92,77.48,95.54,44.98,68.54,67.47,66.22,3,C,Pass,1
STU1442,Sophia,Male,Government,Grade 3,Science,Post Graduate,62.03,7.65,72.48,73.83,60.81,80.34,8.78,68.7,7,1,6.21,49.04,85.08,62.5,81.7,52.44,68.22,91.25,3,A,Not Attended,0
STU1443,Riya,Female,Semi-Government,Grade 2,Science,Graduate,55.37,5.88,74.8,57.26,56.34,71.64,2.53,69.59,1,3,2.11,48.68,56.62,51.0,58.78,83.68,60.5,77.52,3,B,Pass,1
STU1444,Michal,Female,Private,Grade 5,Math's,Graduate,39.35,5.66,57.99,24.85,61.19,55.5,7.19,79.86,6,0,4.98,74.14,52.11,65.8,68.96,69.9,59.06,45.8,3,D,Not Attended,1
STU1445,Hudson,Female,Private,Grade 4,Math's,High School,81.27,6.94,64.83,42.19,92.78,34.59,4.53,79.67,3,2,3.36,92.76,70.03,67.94,70.76,84.57,69.45,68.39,3,C,Fail,1
STU1446,Mack,Female,Government,Grade 2,Science,Post Graduate,31.59,7.55,84.66,40.8,39.64,31.41,8.68,45.75,7,2,6.42,61.19,68.2,68.93,79.97,47.67,54.73,66.35,2,C,Pass,1
STU1447,Cal,Male,Semi-Government,Grade 2,Science,Graduate,32.57,6.48,54.06,87.42,43.91,77.91,14.08,47.56,3,2,7.18,92.26,70.05,38.19,47.5,87.92,68.15,79.15,3,B,Not Attended,1
STU1448,Noah,Female,Government,Grade 1,Math's,High School,67.64,7.53,100.0,63.06,74.41,47.52,6.99,42.57,4,1,4.45,47.73,60.29,81.53,57.63,67.08,62.41,85.13,3,A,Pass,0
STU1449,Noah,Male,Private,Grade 5,English,High School,34.1,5.33,50.69,81.3,52.36,69.45,5.46,87.8,1,1,2.78,20.68,44.88,66.12,63.33,53.86,56.5,72.28,3,B,Pass,1
STU1450,Damon,Male,Private,Grade 5,Phys.Ed,High School,89.43,7.01,58.35,36.71,43.48,66.73,0.71,79.1,5,1,2.28,76.16,44.27,57.9,59.44,72.7,57.17,62.15,3,C,Fail,1
STU1451,Meera,Female,Private,Grade 1,Arts,Graduate,35.06,6.42,57.66,71.76,81.82,29.2,8.65,37.35,4,2,5.36,62.81,82.97,75.73,58.73,63.93,65.87,70.03,3,B,Fail,1
STU1452,Olivia,Female,Government,Grade 1,Phys.Ed,Graduate,72.44,5.72,84.04,59.54,83.84,78.87,3.0,69.23,1,3,2.3,54.76,69.36,43.77,58.29,58.87,63.41,83.87,3,B,Pass,0
STU1453,Shawn,Female,Government,Grade 5,Phys.Ed,Graduate,57.34,9.24,63.71,45.82,79.08,82.99,9.9,40.69,9,2,7.61,75.25,89.96,74.05,46.29,62.3,69.47,95.87,3,A,Not Attended,0
STU1454,Hudson,Female,Government,Grade 2,Math's,High School,0.0,6.26,100.0,61.45,39.2,74.55,7.8,68.92,3,6,5.67,41.04,72.41,95.55,90.51,56.42,66.39,80.13,3,B,Pass,0
STU1455,Tyler,Female,Government,Grade 2,Science,High School,69.88,5.6,77.4,84.47,62.44,26.19,1.07,70.52,5,1,2.43,56.99,53.65,100.0,55.48,78.8,64.75,62.41,3,C,Pass,1
STU1456,Riya,Female,Government,Grade 4,Math's,Graduate,33.2,6.56,87.53,56.05,87.43,62.53,7.89,73.01,3,0,4.21,72.86,65.21,87.66,65.6,26.02,65.42,79.22,3,B,Pass,0
STU1457,Zen,Male,Government,Grade 4,Science,High School,58.92,8.66,53.77,31.62,82.72,86.49,3.11,60.42,2,2,2.44,57.44,67.82,31.14,65.82,74.86,62.24,78.23,3,B,Pass,1
STU1458,Anaya,Female,Private,Grade 1,English,Graduate,59.02,6.38,75.06,52.94,34.47,31.86,7.83,52.62,0,1,3.38,48.97,73.25,57.75,77.03,42.11,52.3,64.81,2,C,Pass,1
STU1459,Meera,Female,Government,Grade 3,Science,High School,56.39,7.28,89.39,22.92,63.39,69.81,7.74,86.49,5,2,5.35,36.74,50.32,81.78,45.09,86.07,57.01,80.29,3,B,Pass,1
STU1460,Mason,Male,Government,Grade 5,English,High School,57.11,6.17,57.88,72.36,86.32,22.67,14.76,72.97,5,1,7.9,50.71,63.87,56.36,51.18,46.1,56.2,75.34,3,B,Not Attended,1
STU1461,Aditya,Male,Semi-Government,Grade 5,Science,High School,0.0,3.43,89.44,57.0,78.0,84.45,7.77,68.79,3,0,4.16,76.87,62.19,54.17,51.36,44.71,63.59,83.8,3,B,Pass,0
STU1462,Lucas,Female,Private,Grade 2,Arts,Graduate,34.59,7.05,34.31,84.63,73.21,56.39,8.26,82.51,5,2,5.55,79.07,76.21,51.31,70.17,63.15,69.27,79.54,3,B,Not Attended,1
STU1463,Aditya,Male,Private,Grade 1,Arts,High School,64.52,7.06,63.8,34.16,47.96,61.79,7.93,92.03,5,3,5.67,34.99,93.45,35.91,51.28,46.51,50.76,76.31,2,B,Fail,1
STU1464,Hudson,Male,Private,Grade 2,Math's,High School,25.78,7.3,93.68,22.37,75.38,100.0,9.84,79.57,4,2,5.84,75.55,66.24,98.74,58.48,81.33,72.26,86.0,4,A,Pass,1
STU1465,Sara,Male,Private,Grade 5,Math's,High School,69.08,6.87,98.29,74.4,62.54,80.97,10.65,50.16,1,0,4.61,46.61,73.72,38.16,42.65,52.72,58.97,84.61,3,B,Pass,0
STU1466,Meera,Female,Semi-Government,Grade 5,Phys.Ed,Post Graduate,44.56,7.55,58.14,41.84,70.48,30.78,12.93,63.47,5,3,7.67,70.56,71.98,20.19,76.09,79.63,57.69,81.66,3,B,Not Attended,1
STU1467,Aditya,Male,Semi-Government,Grade 5,Phys.Ed,High School,41.91,6.19,83.99,46.38,100.0,37.38,8.45,18.62,5,4,6.13,54.78,100.0,72.02,72.8,50.86,66.78,83.0,3,B,Pass,1
STU1468,Michal,Female,Private,Grade 2,Math's,High School,41.57,6.64,95.23,74.71,68.8,100.0,2.55,65.68,4,4,3.42,63.69,62.37,56.47,55.21,95.98,72.15,94.7,4,A,Pass,1
STU1469,Sophia,Male,Government,Grade 2,Science,Graduate,14.41,7.25,87.11,46.72,88.8,86.35,7.52,59.09,4,0,4.41,54.93,60.59,38.84,51.97,73.35,62.69,96.19,3,A,Pass,0
STU1470,Jack,Female,Private,Grade 5,Science,High School,42.06,7.36,66.25,69.47,64.72,53.22,4.29,96.6,3,4,3.77,72.57,62.58,73.12,46.67,82.23,65.57,84.74,3,B,Pass,0
STU1471,Anaya,Male,Government,Grade 4,Math's,Graduate,73.59,6.86,53.96,37.12,35.41,62.55,9.68,84.37,7,1,6.57,56.92,59.62,60.87,50.8,68.92,54.03,66.92,2,C,Pass,1
STU1472,Mack,Female,Semi-Government,Grade 5,Phys.Ed,High School,9.73,9.25,49.91,51.19,46.74,67.51,12.55,40.89,4,3,7.17,71.18,98.2,59.43,62.01,64.91,65.15,85.23,3,A,Pass,1
STU1473,Sophia,Female,Private,Grade 2,Science,High School,16.48,6.82,77.48,73.79,63.24,80.28,1.21,39.95,3,2,2.03,72.98,70.52,64.89,58.11,65.33,68.64,77.86,3,B,Pass,1
STU1474,Aarav,Female,Government,Grade 1,Math's,Post Graduate,44.68,6.75,44.38,76.47,50.96,59.08,1.59,38.62,9,0,3.79,62.74,44.48,64.64,70.59,53.85,60.35,70.83,3,B,Fail,1
STU1475,Ava,Male,Private,Grade 5,Phys.Ed,Graduate,8.93,5.62,75.52,41.65,38.55,0.15,14.34,70.85,2,5,7.69,69.62,100.0,45.64,59.6,46.48,50.21,53.64,2,D,Pass,1
STU1476,Kabir,Female,Government,Grade 5,Arts,High School,67.85,5.36,65.49,52.38,29.12,64.22,5.61,93.69,3,3,4.04,67.73,65.63,59.65,62.7,66.37,58.48,73.45,3,B,Pass,0
STU1477,Noah,Male,Semi-Government,Grade 2,Phys.Ed,Graduate,36.28,6.34,62.53,73.15,68.07,80.2,7.36,59.59,7,1,5.64,76.3,56.0,71.58,60.83,54.54,67.58,88.38,3,A,Pass,0
STU1478,Shawn,Female,Government,Grade 5,Math's,High School,43.32,5.31,62.31,42.11,58.9,39.66,5.03,34.45,3,1,3.31,74.99,81.94,58.16,64.4,60.66,60.1,69.11,3,C,Pass,1
STU1479,Mia,Male,Private,Grade 5,Math's,Graduate,54.61,6.14,97.28,64.37,51.71,13.18,4.51,55.45,5,2,4.05,61.6,89.78,60.97,51.7,62.67,57.0,65.65,3,C,Pass,1
STU1480,Sara,Male,Private,Grade 5,English,High School,67.29,7.63,100.0,48.09,51.64,17.21,8.65,44.7,5,3,5.96,63.9,40.38,88.05,56.85,86.7,56.6,71.35,3,B,Pass,1
STU1481,Damon,Male,Private,Grade 1,Phys.Ed,Post Graduate,9.13,6.01,58.09,0.0,48.78,73.41,0.42,37.48,6,3,3.02,47.43,78.83,58.46,62.0,41.95,51.36,49.89,2,D,Fail,1
STU1482,Riya,Male,Private,Grade 3,Math's,Graduate,62.04,7.88,65.61,67.64,88.84,34.96,11.14,65.65,6,1,6.81,63.53,60.35,78.88,66.92,67.73,66.11,85.68,3,A,Pass,1
STU1483,Lucas,Female,Semi-Government,Grade 2,English,Graduate,30.19,7.72,55.98,36.14,71.39,57.27,4.12,91.35,5,2,3.9,50.23,69.39,55.05,63.29,58.42,57.65,85.07,3,A,Fail,1
STU1484,Mason,Male,Government,Grade 5,Arts,High School,56.43,6.36,100.0,76.78,83.85,45.38,2.62,96.88,4,3,3.2,78.34,79.1,83.95,63.08,56.56,70.88,72.86,4,B,Pass,1
STU1485,Hudson,Male,Semi-Government,Grade 2,Science,High School,47.82,5.96,57.56,62.99,54.93,31.81,2.68,100.0,4,2,2.97,77.84,51.42,63.08,60.3,82.12,60.56,85.57,3,A,Pass,1
STU1486,Sophia,Female,Government,Grade 5,English,Graduate,85.7,4.7,63.24,77.55,82.38,68.19,10.86,26.4,3,3,6.14,60.21,87.46,29.45,54.03,59.31,64.82,72.3,3,B,Pass,0
STU1487,Mason,Male,Private,Grade 1,Arts,High School,20.44,5.41,39.81,70.5,100.0,43.04,11.11,66.34,5,0,6.19,66.77,53.94,56.08,72.66,100.0,70.38,83.73,4,B,Fail,1
STU1488,Michal,Female,Private,Grade 4,English,High School,75.58,6.49,70.92,63.87,94.0,74.95,1.87,51.77,5,2,3.0,50.01,81.53,66.69,40.25,58.63,66.24,85.67,3,A,Pass,1
STU1489,Jack,Female,Government,Grade 5,Arts,High School,44.62,5.16,69.96,52.36,70.38,98.5,3.39,73.62,1,2,2.21,44.98,62.01,67.08,62.48,86.67,68.06,84.31,3,B,Pass,0
STU1490,Shawn,Female,Private,Grade 5,Phys.Ed,Graduate,41.01,4.45,59.25,55.53,41.29,24.25,5.12,55.53,9,2,5.7,63.87,100.0,53.21,64.71,77.46,60.04,69.09,3,C,Not Attended,1
STU1491,Kabir,Female,Private,Grade 3,Phys.Ed,Post Graduate,23.2,6.13,100.0,100.0,72.94,47.69,7.08,36.61,2,1,3.78,71.64,49.13,67.15,67.63,60.91,67.14,83.18,3,B,Pass,0
STU1492,Olivia,Female,Government,Grade 4,Science,Graduate,47.89,7.51,59.49,57.93,55.72,63.9,8.32,61.84,2,4,5.03,68.16,73.65,50.97,62.49,71.74,63.07,93.87,3,A,Fail,1
STU1493,Anaya,Female,Private,Grade 5,English,High School,37.26,9.01,55.77,86.19,29.12,58.39,6.98,71.8,4,2,4.69,57.08,73.35,88.62,44.28,39.89,59.61,86.78,3,A,Fail,1
STU1494,Ethan,Male,Government,Grade 5,Phys.Ed,Post Graduate,41.07,7.7,52.88,69.19,99.86,57.12,5.65,53.63,1,1,2.86,57.71,63.63,49.88,59.49,62.38,64.91,97.34,3,A,Fail,1
STU1495,Aditya,Female,Private,Grade 2,Science,High School,47.32,6.87,63.34,56.42,59.17,28.72,9.6,40.58,2,0,4.54,57.88,58.88,91.04,71.98,75.16,62.41,86.07,3,A,Pass,1
STU1496,Damon,Male,Government,Grade 3,Phys.Ed,Post Graduate,19.72,6.1,100.0,54.27,68.47,58.92,5.16,87.05,8,1,5.11,48.16,64.54,70.7,41.87,38.88,55.73,100.0,3,A,Pass,0
STU1497,Sophia,Male,Private,Grade 2,English,High School,23.69,4.7,85.94,41.11,59.45,72.77,4.06,100.0,5,3,4.12,63.52,69.07,31.81,54.06,73.95,58.22,77.51,3,B,Pass,1
STU1498,Isha,Male,Private,Grade 5,Science,Graduate,41.69,9.35,62.46,69.42,51.17,45.31,8.74,61.15,1,2,4.35,68.78,87.6,66.95,72.74,54.59,64.57,92.71,3,A,Pass,0
STU1499,Kabir,Male,Private,Grade 5,Math's,High School,56.65,6.04,58.66,57.73,38.81,80.19,2.13,87.9,3,0,1.9,92.98,85.5,52.25,59.81,90.16,69.68,61.52,3,C,Not Attended,1
STU1500,Hudson,Male,Private,Grade 5,English,Post Graduate,44.95,7.58,59.32,100.0,59.76,87.26,5.52,73.46,2,3,3.66,37.37,75.9,49.69,44.46,53.4,63.48,95.63,3,A,Fail,1
STU1501,Kabir,Male,Semi-Government,Grade 1,Arts,High School,29.61,5.45,56.55,75.96,76.83,59.79,3.29,44.85,3,3,3.12,53.7,80.27,35.98,60.96,49.0,61.56,71.46,3,B,Pass,1
STU1502,Noah,Male,Private,Grade 5,English,High School,46.55,7.8,77.28,28.64,70.04,56.02,1.49,97.12,4,2,2.5,58.59,69.34,89.56,49.28,64.81,60.79,72.45,3,B,Pass,1
STU1503,Jack,Female,Private,Grade 2,Math's,Graduate,68.92,8.27,52.72,53.63,70.09,23.18,11.53,72.12,4,2,6.51,43.26,94.86,64.74,77.22,63.5,61.31,83.22,3,B,Not Attended,1
STU1504,Mack,Female,Private,Grade 3,Arts,High School,38.44,8.77,86.55,19.73,52.67,69.08,7.84,93.87,4,7,6.29,63.79,85.46,60.59,62.36,69.15,60.35,82.68,3,B,Pass,1
STU1505,Mia,Male,Government,Grade 2,Phys.Ed,Graduate,51.2,4.65,92.74,38.53,54.91,100.0,6.37,92.18,4,0,3.95,42.85,58.93,70.17,73.02,62.25,62.58,77.69,3,B,Pass,1
STU1506,Tyler,Female,Semi-Government,Grade 1,Science,High School,45.3,7.72,88.8,68.01,78.34,69.53,1.59,75.15,2,3,2.09,61.72,59.92,63.19,68.46,56.29,65.68,93.86,3,A,Pass,1
STU1507,Isha,Female,Government,Grade 4,English,Graduate,40.14,6.45,94.5,48.14,25.39,88.41,4.25,65.36,2,4,3.4,36.51,81.83,51.92,77.2,90.16,62.44,73.56,3,B,Pass,0
STU1508,Meera,Male,Government,Grade 5,English,High School,15.71,7.84,80.21,62.12,26.17,72.08,8.92,36.25,7,2,6.52,38.38,79.99,55.12,35.79,47.24,52.11,89.09,2,A,Pass,0
STU1509,Meera,Female,Government,Grade 5,Math's,Graduate,35.04,4.16,28.59,49.23,66.78,57.9,1.66,85.99,8,1,3.71,69.48,84.98,47.97,42.03,65.02,60.42,52.97,3,D,Not Attended,1
STU1510,Sara,Female,Government,Grade 5,Science,Graduate,38.58,6.09,100.0,96.31,55.48,100.0,3.86,100.0,4,1,3.19,64.03,45.27,66.26,62.14,66.36,69.48,100.0,3,A,Pass,0
STU1511,Meera,Male,Semi-Government,Grade 4,Math's,High School,24.36,5.15,88.06,94.84,85.0,36.4,8.08,42.85,3,2,4.78,73.71,45.28,44.24,71.29,78.5,66.16,67.04,3,C,Not Attended,1
STU1512,Kabir,Female,Government,Grade 4,Math's,Graduate,57.17,6.37,67.42,43.26,50.76,70.47,2.94,63.04,3,2,2.73,54.79,51.95,74.43,60.81,74.69,60.14,62.91,3,C,Pass,1
STU1513,Robert,Female,Government,Grade 5,English,High School,43.54,4.06,94.52,32.99,81.91,75.87,11.9,43.9,3,0,5.81,49.2,75.13,45.33,35.31,59.51,56.91,67.55,3,C,Pass,1
STU1514,Shawn,Male,Government,Grade 5,Math's,High School,80.11,8.01,83.48,52.64,70.48,39.44,6.3,64.5,3,1,3.82,59.85,72.53,71.02,62.19,36.92,58.13,68.34,3,C,Pass,1
STU1515,Isha,Male,Semi-Government,Grade 2,Arts,High School,72.6,7.23,55.23,46.39,70.67,42.1,4.59,72.58,6,4,4.94,71.09,34.82,50.36,47.61,54.81,52.23,69.79,2,C,Pass,1
STU1516,Meera,Female,Semi-Government,Grade 4,English,Graduate,54.0,8.45,85.29,58.29,90.39,59.47,6.99,42.77,9,0,5.95,76.29,61.34,47.57,65.44,67.66,65.81,93.96,3,A,Pass,0
STU1517,Hudson,Male,Semi-Government,Grade 2,Phys.Ed,High School,68.31,6.93,69.37,87.58,53.64,86.31,6.87,68.6,3,5,5.05,56.03,66.04,73.11,88.93,76.12,73.47,94.21,4,A,Pass,0
STU1518,Shawn,Male,Semi-Government,Grade 5,Math's,High School,53.37,6.7,49.92,49.59,83.97,48.07,9.6,52.87,2,3,5.29,76.92,47.25,79.15,73.45,88.23,68.33,88.29,3,A,Pass,1
STU1519,Ava,Female,Government,Grade 2,Science,High School,31.62,6.44,100.0,65.23,81.64,60.27,0.0,50.86,8,3,3.55,60.05,76.69,76.28,66.23,50.69,67.14,69.62,3,C,Pass,1
STU1520,Shawn,Female,Private,Grade 1,Arts,Graduate,61.56,8.37,55.34,46.19,80.34,61.26,0.0,26.01,6,1,2.35,61.33,44.66,42.29,51.79,52.04,54.99,77.7,2,B,Fail,1
STU1521,Vivaan,Male,Private,Grade 4,English,High School,43.23,6.3,54.44,67.02,65.36,38.76,9.12,99.3,1,0,4.0,52.4,58.7,80.16,50.99,76.61,61.25,95.68,3,A,Fail,1
STU1522,Ethan,Female,Private,Grade 3,Arts,Graduate,35.32,5.34,84.35,100.0,100.0,74.1,4.6,53.18,5,3,4.34,77.8,56.8,39.13,40.47,46.3,66.83,85.46,3,A,Pass,0
STU1523,Riya,Male,Private,Grade 2,Phys.Ed,Graduate,6.92,2.62,66.54,86.4,55.61,43.15,2.91,69.68,4,3,3.31,60.07,41.04,58.9,54.07,36.55,54.47,80.12,2,B,Pass,1
STU1524,Mack,Female,Semi-Government,Grade 4,English,High School,42.98,8.27,65.87,52.1,76.12,42.28,5.45,70.24,4,1,3.83,70.14,61.84,67.82,48.01,54.24,59.07,78.37,3,B,Pass,1
STU1525,Sara,Female,Semi-Government,Grade 4,Math's,High School,48.34,5.14,51.43,98.22,68.72,87.3,1.98,54.29,0,1,1.04,61.16,81.16,48.67,54.95,71.22,71.42,82.78,4,B,Not Attended,1
STU1526,Sophia,Female,Private,Grade 5,Phys.Ed,Post Graduate,20.83,5.35,70.42,36.56,39.82,65.2,6.27,54.0,5,4,5.26,42.75,34.81,31.88,49.94,50.92,43.99,62.85,2,C,Pass,1
STU1527,Michal,Female,Private,Grade 4,Phys.Ed,Post Graduate,7.52,6.05,68.43,56.95,31.52,66.3,3.64,7.44,1,1,2.06,61.22,83.22,72.93,67.66,64.63,63.05,66.95,3,C,Pass,0
STU1528,Vivaan,Female,Private,Grade 2,English,High School,56.26,5.4,79.2,53.05,70.71,47.51,7.69,50.27,2,1,4.03,87.38,53.48,66.93,49.64,63.75,61.56,71.45,3,B,Not Attended,0
STU1529,Noah,Male,Private,Grade 1,Math's,High School,16.1,5.85,60.82,65.84,34.2,49.77,6.03,42.67,2,2,3.61,42.34,63.11,57.04,55.24,60.39,53.49,62.6,2,C,Pass,0
STU1530,Ethan,Female,Government,Grade 4,English,Post Graduate,28.24,3.23,70.87,79.95,62.77,100.0,3.11,54.25,2,3,2.69,85.87,80.75,74.29,58.69,97.06,79.92,80.7,4,B,Not Attended,0
STU1531,Damon,Female,Government,Grade 3,Math's,Graduate,14.91,6.23,48.42,64.84,76.72,36.47,5.64,98.2,3,4,4.31,52.31,80.74,65.24,69.24,82.59,66.02,70.55,3,B,Fail,1
STU1532,Mason,Female,Government,Grade 2,Science,High School,59.57,5.18,54.0,75.35,64.86,55.4,11.02,100.0,2,0,5.11,43.98,83.54,51.49,80.25,60.96,64.48,71.3,3,B,Pass,1
STU1533,Aarav,Male,Government,Grade 5,English,Post Graduate,29.45,7.7,59.63,64.64,85.81,88.39,3.09,57.75,4,3,3.39,55.74,64.02,21.38,58.21,74.77,64.12,86.43,3,A,Not Attended,1
STU1534,Emma,Female,Government,Grade 1,English,Post Graduate,39.59,5.97,77.5,16.95,88.39,99.9,9.66,75.89,3,0,4.91,62.82,67.81,81.2,46.4,67.67,66.39,91.18,3,A,Pass,1
STU1535,Aarav,Male,Government,Grade 5,Arts,Graduate,40.07,8.74,71.66,68.76,90.5,43.88,1.28,68.93,1,4,1.86,97.44,65.66,81.83,30.83,58.75,67.21,74.0,3,B,Pass,1
STU1536,Sara,Female,Private,Grade 1,Science,High School,37.68,7.26,74.0,81.66,80.51,77.42,0.0,81.39,4,4,2.4,74.23,34.64,61.08,63.68,66.69,67.49,86.92,3,A,Pass,1
STU1537,Diya,Female,Government,Grade 3,Arts,Graduate,23.75,10.0,71.2,46.22,61.68,56.04,3.36,50.04,3,2,2.89,72.61,62.74,64.78,56.56,60.84,60.18,82.04,3,B,Pass,0
STU1538,Michal,Female,Government,Grade 2,Arts,Graduate,41.97,6.57,81.62,65.59,6.46,35.09,10.55,33.75,4,1,5.87,58.97,59.34,96.95,68.24,63.16,56.73,42.53,3,D,Pass,1
STU1539,Ava,Female,Government,Grade 2,Science,High School,26.75,5.69,82.38,76.17,64.0,65.11,5.28,92.31,3,1,3.41,67.35,97.54,62.03,69.97,57.58,69.97,83.67,3,B,Pass,0
STU1540,Shawn,Male,Government,Grade 1,Science,High School,28.76,7.88,61.99,14.64,95.62,60.52,12.52,74.46,6,3,7.86,58.19,56.49,17.31,64.58,42.14,51.19,89.59,2,A,Pass,1
STU1541,Cal,Male,Private,Grade 2,Math's,Graduate,23.43,3.82,78.31,87.17,73.55,59.14,12.14,73.86,6,2,7.46,32.75,45.61,89.07,60.89,31.6,59.97,88.56,3,A,Pass,0
STU1542,Emma,Female,Government,Grade 5,Phys.Ed,High School,38.72,5.67,59.93,73.91,85.77,56.84,8.68,68.7,2,3,4.92,88.93,82.3,70.98,72.93,71.26,75.37,81.07,4,B,Fail,1
STU1543,Riya,Female,Private,Grade 5,Arts,Post Graduate,38.68,5.75,91.13,52.18,78.53,77.2,10.85,58.37,2,3,5.79,60.97,43.92,38.52,78.46,57.1,60.86,97.79,3,A,Pass,0
STU1544,Robert,Male,Semi-Government,Grade 5,Science,High School,35.9,3.49,100.0,46.95,67.51,74.0,11.64,100.0,4,1,6.31,49.32,67.5,69.71,30.72,90.45,62.02,70.4,3,B,Pass,0
STU1545,Sophia,Female,Private,Grade 4,Math's,Graduate,21.72,10.0,61.23,92.99,53.47,34.38,4.79,26.63,2,2,3.12,29.98,58.58,44.96,53.9,88.95,57.15,79.8,3,B,Pass,1
STU1546,Isha,Male,Semi-Government,Grade 5,Science,High School,99.71,8.17,77.35,38.99,67.37,81.55,1.07,72.76,3,2,1.98,20.28,67.66,42.86,67.37,79.29,58.17,89.01,3,A,Pass,1
STU1547,Meera,Female,Government,Grade 3,Science,High School,85.96,4.9,76.8,39.55,63.23,49.94,3.75,99.73,4,1,3.15,84.21,64.45,69.84,76.2,80.17,65.95,64.91,3,C,Pass,1
STU1548,Isha,Female,Private,Grade 4,Phys.Ed,High School,29.05,7.98,67.02,74.87,45.13,94.75,5.35,54.08,4,3,4.29,52.07,45.94,67.75,45.9,29.54,56.99,98.56,3,A,Pass,0
STU1549,Emma,Female,Government,Grade 1,Math's,High School,52.05,4.49,87.69,51.01,68.1,47.2,14.08,35.05,5,0,7.38,56.21,56.23,61.15,80.44,73.58,61.74,75.41,3,B,Pass,0
STU1550,Liam,Male,Semi-Government,Grade 3,Phys.Ed,Graduate,41.67,6.85,71.33,66.81,53.17,46.48,0.0,82.88,0,3,0.75,58.41,43.67,48.12,66.63,64.07,55.92,83.51,3,B,Pass,1
STU1551,Jack,Female,Private,Grade 5,English,Graduate,53.75,8.33,75.73,39.4,76.06,23.69,4.77,21.27,7,0,4.36,88.27,65.46,49.3,85.32,75.84,62.92,82.98,3,B,Pass,1
STU1552,Aditya,Male,Government,Grade 5,Arts,High School,46.24,6.36,62.8,59.08,75.26,63.47,5.56,21.67,3,2,3.77,75.03,79.65,68.32,44.83,58.06,65.46,79.11,3,B,Not Attended,0
STU1553,Mack,Male,Semi-Government,Grade 3,Phys.Ed,Graduate,52.67,4.86,82.88,100.0,73.78,48.9,4.6,100.0,4,3,3.99,54.2,88.01,66.45,68.54,74.11,71.75,80.65,4,B,Fail,0
STU1554,Michal,Female,Government,Grade 5,Phys.Ed,Graduate,8.13,5.45,100.0,33.23,45.75,18.51,6.33,81.63,1,0,2.88,50.46,100.0,82.11,48.56,84.25,57.86,74.65,3,B,Pass,1
STU1555,Liam,Male,Semi-Government,Grade 2,Science,Graduate,42.28,5.62,58.4,65.66,100.0,90.09,5.97,73.05,7,3,5.59,53.83,52.83,22.98,45.23,62.32,61.62,91.62,3,A,Pass,1
